smiles,doi,title,publisher,year,access,compound_id,target_type,target_relation,target_value,target_units,bacteria,bacteria_unified,page_bacteria,origin_bacteria,section_bacteria,subsection_bacteria,page_target,origin_target,section_target,subsection_target,page_scaffold,origin_scaffold,page_residue,origin_residue,pdf
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4cccc(Cl)c4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15i,MIC,'=',"0,5 ± 0,05",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccccc4F)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15j,MIC,'=',"1 ± 0,12",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4cccc(F)c4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15k,MIC,'=',"256 ± 137,29",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccc(F)cc4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15l,MIC,'=',"32 ± 3,46",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccc(Cl)cc4Cl)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15m,MIC,'=',"0,125 ± 0,01",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccc([N+](=O)[O-])cc4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15n,MIC,'=',"16 ± 1,73",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CCc4nc5ccccc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,16a,MIC,'=',"32 ± 3,46",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(CCc4nc5ccccc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,16b,MIC,'=',"4 ± 0,58",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CNc4nc5ccccc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,17a,MIC,'=',"1 ± 0,12",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,5,scheme 4,5.0,scheme 4,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(CNc4nc5ccccc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,17b,MIC,'=',"1 ± 0,12",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,5,scheme 4,5.0,scheme 4,j.ejmech.2016.01.052
CCn1cc(C(=O)OC)c(=O)c2cc(F)c(N3CCN(C=Nc4nc5ccccc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,18a,MIC,'=',"32 ± 3,46",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,5,scheme 4,5.0,scheme 4,j.ejmech.2016.01.052
COC(=O)c1cn(C2CC2)c2cc(N3CCN(C=Nc4nc5ccccc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,18b,MIC,'=',"8 ± 1,15",µg/mL,E. coli DH52,Escherichia coli,6,table 1,,,6,table 1,,,5,scheme 4,5.0,scheme 4,j.ejmech.2016.01.052
O=C(Cn1c[n+](CC(=O)c2ccc(-c3ccccc3)cc2)c2ccccc21)Nc1cccc2cccnc12.[Br-],10.1038/s41598-022-21435-6,Quinoline–imidazole/benzimidazole derivatives as dual-/multi-targeting hybrids inhibitors with anticancer and antimicrobial activity,Springer Science and Business Media LLC,2022,1,11h,MIC,'=',"0,004",µg/mL,E. coli Escherichia coli ATCC 25922,Escherichia coli,9,table 6 (caption),,,9,table 6,,,4,figure 3,4.0,figure 3,s41598-022-21435-6
O=C(CCn1c[n+](CC(=O)c2ccc(-c3ccccc3)cc2)c2ccccc21)Nc1cccc2cccnc12.[Br-],10.1038/s41598-022-21435-6,Quinoline–imidazole/benzimidazole derivatives as dual-/multi-targeting hybrids inhibitors with anticancer and antimicrobial activity,Springer Science and Business Media LLC,2022,1,12h,MIC,'=',"0,004",µg/mL,E. coli Escherichia coli ATCC 25922,Escherichia coli,9,table 6 (caption),,,9,table 6,,,4,figure 3,4.0,figure 3,s41598-022-21435-6
O=C(Cn1c[n+](CC(=O)c2ccc(F)cc2)c2ccccc21)Nc1cccc2cccnc12.[Br-],10.1038/s41598-022-21435-6,Quinoline–imidazole/benzimidazole derivatives as dual-/multi-targeting hybrids inhibitors with anticancer and antimicrobial activity,Springer Science and Business Media LLC,2022,1,11f,MIC,'=',"0,009",µg/mL,E. coli Escherichia coli ATCC 25922,Escherichia coli,9,table 6 (caption),,,9,table 6,,,4,figure 3,4.0,figure 3,s41598-022-21435-6
O=C(Cn1c[n+](CC(=O)c2ccc(Br)cc2)c2ccccc21)Nc1cccc2cccnc12.[Br-],10.1038/s41598-022-21435-6,Quinoline–imidazole/benzimidazole derivatives as dual-/multi-targeting hybrids inhibitors with anticancer and antimicrobial activity,Springer Science and Business Media LLC,2022,1,7h,MIC,'=',"0,001",µg/mL,E. coli Escherichia coli ATCC 25922,Escherichia coli,9,table 6 (caption),,,9,table 6,,,4,figure 3,4.0,figure 3,s41598-022-21435-6
O=C(O)c1ccc(C=NNC(=O)c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cc2)cc1,10.1016/j.molstruc.2022.133946,"Benzimidazole-hydrazone derivatives: Synthesis, in vitro anticancer, antimicrobial, antioxidant activities, in silico DFT and ADMET studies",Elsevier BV,2022,0,3a,MIC,'=',256,µg/mL,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-),,2,table 1 (caption),,,2,table 1,,,3,scheme 1,3.0,scheme 1,j.molstruc.2022.133946
CCN(CC)c1ccc(C=NNC(=O)c2ccc(-c3nc4ccc(Cl)cc4[nH]3)cc2)cc1,10.1016/j.molstruc.2022.133946,"Benzimidazole-hydrazone derivatives: Synthesis, in vitro anticancer, antimicrobial, antioxidant activities, in silico DFT and ADMET studies",Elsevier BV,2022,0,3b,MIC,'=',128,µg/mL,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-),Escherichia coli,2,table 1 (caption),,,2,table 1,,,3,scheme 1,3.0,scheme 1,j.molstruc.2022.133946
CC(C)c1ccc(C=NNC(=O)c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cc2)cc1,10.1016/j.molstruc.2022.133946,"Benzimidazole-hydrazone derivatives: Synthesis, in vitro anticancer, antimicrobial, antioxidant activities, in silico DFT and ADMET studies",Elsevier BV,2022,0,3c,MIC,'=',128,µg/mL,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-),Escherichia coli,2,table 1 (caption),,,2,table 1,,,3,scheme 1,3.0,scheme 1,j.molstruc.2022.133946
CSc1ccc(C=NNC(=O)c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cc2)cc1,10.1016/j.molstruc.2022.133946,"Benzimidazole-hydrazone derivatives: Synthesis, in vitro anticancer, antimicrobial, antioxidant activities, in silico DFT and ADMET studies",Elsevier BV,2022,0,3d,MIC,'=',128,µg/mL,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-),,2,table 1 (caption),,,2,table 1,,,3,scheme 1,3.0,scheme 1,j.molstruc.2022.133946
O=C(NN=Cc1ccc(C(F)(F)F)cc1)c1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1,10.1016/j.molstruc.2022.133946,"Benzimidazole-hydrazone derivatives: Synthesis, in vitro anticancer, antimicrobial, antioxidant activities, in silico DFT and ADMET studies",Elsevier BV,2022,0,3e,MIC,'=',256,µg/mL,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-),Escherichia coli,2,table 1 (caption),,,2,table 1,,,3,scheme 1,3.0,scheme 1,j.molstruc.2022.133946
O=C(NN=Cc1ccc(-c2ccccc2)cc1)c1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1,10.1016/j.molstruc.2022.133946,"Benzimidazole-hydrazone derivatives: Synthesis, in vitro anticancer, antimicrobial, antioxidant activities, in silico DFT and ADMET studies",Elsevier BV,2022,0,3f,MIC,'=',256,µg/mL,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-),,2,table 1 (caption),,,2,table 1,,,3,scheme 1,3.0,scheme 1,j.molstruc.2022.133946
CCOc1ccc(C=NNC(=O)c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cc2)cc1,10.1016/j.molstruc.2022.133946,"Benzimidazole-hydrazone derivatives: Synthesis, in vitro anticancer, antimicrobial, antioxidant activities, in silico DFT and ADMET studies",Elsevier BV,2022,0,3g,MIC,'=',256,µg/mL,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-),,2,table 1 (caption),,,2,table 1,,,3,scheme 1,3.0,scheme 1,j.molstruc.2022.133946
O=C(NN=Cc1ccc(OCc2ccccc2)cc1)c1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1,10.1016/j.molstruc.2022.133946,"Benzimidazole-hydrazone derivatives: Synthesis, in vitro anticancer, antimicrobial, antioxidant activities, in silico DFT and ADMET studies",Elsevier BV,2022,0,3h,MIC,'=',128,µg/mL,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-),Escherichia coli,2,table 1 (caption),,,2,table 1,,,3,scheme 1,3.0,scheme 1,j.molstruc.2022.133946
N#Cc1ccc(C=NNC(=O)c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cc2)cc1,10.1016/j.molstruc.2022.133946,"Benzimidazole-hydrazone derivatives: Synthesis, in vitro anticancer, antimicrobial, antioxidant activities, in silico DFT and ADMET studies",Elsevier BV,2022,0,3i,MIC,'=',128,µg/mL,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-),,2,table 1 (caption),,,2,table 1,,,3,scheme 1,3.0,scheme 1,j.molstruc.2022.133946
O=C(NN=Cc1ccccc1C(=O)O)c1ccc(-c2nc3ccc(Cl)cc3[nH]2)cc1,10.1016/j.molstruc.2022.133946,"Benzimidazole-hydrazone derivatives: Synthesis, in vitro anticancer, antimicrobial, antioxidant activities, in silico DFT and ADMET studies",Elsevier BV,2022,0,3j,MIC,'=',256,µg/mL,E. coli isolate (contains broad spectrum β-lactamase enzyme - GSBL-),,2,table 1 (caption),,,2,table 1,,,3,scheme 1,3.0,scheme 1,j.molstruc.2022.133946
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(c4nc5ccccc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,6a,MIC,'=',"8 ± 1,15",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(c4nc5ccccc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,6b,MIC,'=',"2 ± 0,23",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4nc5ccccc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,13a,MIC,'=',"4 ± 0,58",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4nc5ccc(F)cc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,13b,MIC,'=',"32 ± 3,46",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4nc5ccc(Cl)cc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,13c,MIC,'=',"2 ± 0,23",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4nc5ccc([N+](=O)[O-])cc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,13e,MIC,'=',"32 ± 3,46",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,13f,MIC,'=',"0,5 ± 0,05",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccc(F)cc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,13g,MIC,'=',"4 ± 0,58",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccc(Br)cc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,13i,MIC,'=',"32 ± 3,46",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccc([N+](=O)[O-])cc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,13j,MIC,'=',"8 ± 1,15",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4nc5ccccc5n4CC)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14a,MIC,'=',"32 ± 3,46",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4CC)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14b,MIC,'=',"128 ± 68,65",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4CC)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14c,MIC,'=',"128 ± 68,65",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4CC)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14d,MIC,'=',"64 ± 6,35",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCCCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4CC)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14e,MIC,'=',"32 ± 3,46",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCCCCCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4CC)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14f,MIC,'=',"32 ± 3,46",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCCCCCCCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4CC)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14g,MIC,'=',"512 ± 49,65",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14i,MIC,'=',"128 ± 68,65",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14j,MIC,'=',"4 ± 0,58",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14k,MIC,'=',"128 ± 68,65",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14l,MIC,'=',"64 ± 6,35",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCCCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14m,MIC,'=',"2 ± 0,23",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCCCCCCCCCCCn1c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nc2ccccc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,14o,MIC,'=',"16 ± 1,73",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4nc5ccccc5n4Cc4ccccc4Cl)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15a,MIC,'=',"16 ± 1,73",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4nc5ccccc5n4Cc4cccc(Cl)c4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15b,MIC,'=',"64 ± 6,35",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4nc5ccccc5n4Cc4ccc(Cl)cc4Cl)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15f,MIC,'=',"4 ± 0,58",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cc4nc5ccccc5n4Cc4ccc([N+](=O)[O-])cc4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15g,MIC,'=',"8 ± 1,15",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccccc4Cl)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15h,MIC,'=',"16 ± 1,73",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4cccc(Cl)c4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15i,MIC,'=',"4 ± 0,58",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccccc4F)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15j,MIC,'=',"2 ± 0,23",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccc(F)cc4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15l,MIC,'=',"16 ± 1,73",µg/mL,E. coli JM109,Escherichia coli,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
